volume,extent,solidity,elongation,flatness,bbox_aspect_ratio,surface_area,surface_volume_ratio,sphericity,type
14561.0,0.2587380279687972,0.7763796320981071,2.5013126614776064,1.9446737963150342,1.054054054054054,4807,0.33012842524551883,0.12404711811516067,control
28765.0,0.10007654037504783,0.5118418477197103,32.42916058360611,32.07752070876136,3.9393939393939394,10465,0.3638101859899183,0.08970920739134965,control
6009.0,0.4957102788318759,0.9291789083036956,1.9317616945673817,1.8123721971014495,1.5263157894736843,2207,0.3672824097187552,0.14976113961085402,control
9426.0,0.4022017409114183,0.8764295676429568,7.5505849202022555,7.026041902010675,3.4444444444444446,3686,0.39104604286017397,0.12105877995676245,control
105340.0,0.09660347181909638,0.494231463974214,2.967598850606025,2.0413457282483045,1.6329113924050633,27361,0.2597398898803873,0.08151988842499114,control
8614.0,0.48436797121007646,0.9177498401875133,1.9851611128684394,1.5137923177454709,1.894736842105263,2961,0.3437427443696308,0.14191604655111595,control
9972.0,0.34092307692307694,0.8570691877954448,2.7311894135643158,2.112153683133429,1.56,3718,0.37284396309667067,0.12460786675839561,control
17656.0,0.4926889161736801,0.9227553046932163,1.2628717129762723,1.1700191455131146,1.096774193548387,4645,0.26308337109198004,0.14597410744184816,control
26779.0,0.44901073105298456,0.8726212200208551,4.535888281130567,4.374948727501738,2.5357142857142856,7086,0.2646103289891333,0.1263169862649678,control
12212.0,0.3635389378423434,0.7727157681599595,10.333653458847806,10.137065926538833,3.5789473684210527,4436,0.36324926301998034,0.11954543397585536,control
12042.0,0.22703619909502262,0.5970844902816342,3.5484591334510793,3.159152889391576,1.7333333333333334,4558,0.3785085533964458,0.11526340043349584,control
8197.0,0.24821342054263565,0.7676531185615284,2.681351433168693,2.1285951112144805,1.7916666666666667,3316,0.4045382456996462,0.12259951953074792,control
9000.0,0.34786641929499074,0.8241758241758241,3.0429088610155137,2.760510537828011,2.227272727272727,3246,0.3606666666666667,0.13329478468645176,control
10823.0,0.3197152310055536,0.8036085536085537,2.9894929514597024,2.890133891033651,1.3928571428571428,3719,0.34362006837290954,0.13156456292193536,control
5119.0,0.5455029838022165,0.9228411754101316,1.4905933079200215,1.171866704805248,1.411764705882353,1891,0.3694080875170932,0.15707192183239033,control
16267.0,0.33923506840173506,0.8117670542442238,9.468415278129905,9.322645285243489,3.0833333333333335,5354,0.3291325997418086,0.11991125386802963,control
5526.0,0.3869747899159664,0.8800764452938366,2.3021490132062494,1.8862343903924625,1.7,2207,0.3993847267462903,0.14162445574081672,control
18469.0,0.2981852820562498,0.8280206231786595,2.4532700603554525,1.9000344643962073,2.2962962962962963,5581,0.3021820347609508,0.12519401426160326,control
64036.0,0.18206424391991402,0.4945628668520235,2.1763640003351528,1.4585390651830081,1.9795918367346939,17967,0.28057655069023674,0.08908554259275657,control
99491.0,0.1415154187528448,0.585537389502925,2.783473975862099,1.8721249870022179,1.6,24829,0.249560261732217,0.08647620761965902,control
6721.0,0.41659951651893634,0.82446025515211,15.426038977632542,14.982843739226468,5.615384615384615,3112,0.4630263353667609,0.11444135957228045,control
