area,extent,solidity,elongation,bbox_aspect_ratio,eccentricity,type
623.0,0.7261072261072261,0.9175257731958762,2.054774978549307,1.7727272727272727,0.8735851707199737,control
550.0,0.46452702702702703,0.9433962264150944,3.0509135942972305,1.15625,0.9447573161216577,control
627.0,0.6320564516129032,0.9705882352941176,2.033207342562724,1.032258064516129,0.8706891284514372,control
653.0,0.6439842209072978,0.9477503628447025,2.088324982986122,1.5,0.8778952771546558,control
877.0,0.45582120582120583,0.927061310782241,3.5012244208926324,1.4054054054054055,0.9583446315519775,control
664.0,0.7545454545454545,0.9273743016759777,2.114603777770316,1.8181818181818181,0.8811151215916969,control
677.0,0.41997518610421836,0.7955346650998825,4.039029181429921,1.6774193548387097,0.9688663687284121,control
498.0,0.523109243697479,0.9576923076923077,2.607417647505725,1.2142857142857142,0.9235320638679373,control
531.0,0.6555555555555556,0.968978102189781,1.8833628833357574,1.1111111111111112,0.8473936753239858,control
792.0,0.6285714285714286,0.9553679131483716,2.2667691871317768,1.4,0.8974301796182629,control
877.0,0.44722080571137174,0.9202518363064008,3.6456022505960597,1.4324324324324325,0.9616432858059085,control
678.0,0.71898197242842,0.9199457259158752,2.2498915263010857,1.7826086956521738,0.8957957849245604,control
828.0,0.46464646464646464,0.8799149840595112,3.8171411342537653,1.6363636363636365,0.9650743434420325,control
482.0,0.598014888337469,0.964,2.27329884542665,1.1923076923076923,0.8980519700860277,control
438.0,0.6759259259259259,0.9711751662971175,1.7947950897306026,1.125,0.8304006888245072,control
836.0,0.59375,0.9478458049886621,2.4269334177517345,1.375,0.9111645738653333,control
838.0,0.4083820662768031,0.9010752688172043,3.96432891628359,1.4210526315789473,0.9676622283066093,control
675.0,0.6540697674418605,0.8940397350993378,2.358277979374116,1.7916666666666667,0.9056442937326764,control
678.0,0.47712878254750174,0.9199457259158752,3.3268801750987467,1.6896551724137931,0.953756003863636,control
478.0,0.6128205128205129,0.9540918163672655,2.068849478932848,1.1538461538461537,0.8754214313350104,control
866.0,0.5537084398976982,0.9341963322545846,2.6467071313843387,1.3529411764705883,0.9258758124759319,control
776.0,0.3617715617715618,0.8709315375982043,4.651507503465371,1.4102564102564104,0.9766175561640648,control
658.0,0.6977730646871686,0.897680763983629,2.4130952173988494,1.7826086956521738,0.9100923346377321,control
516.0,0.5578378378378378,0.945054945054945,2.8207153311943642,1.48,0.9350484315813176,control
473.0,0.6757142857142857,0.971252566735113,1.8543395492169483,1.12,0.8421293663734609,control
884.0,0.5261904761904762,0.9424307036247335,2.866564137861286,1.3714285714285714,0.9371786897009892,control
595.0,0.2977977977977978,0.827538247566064,5.262675766140665,1.4594594594594594,0.9817807215722975,control
623.0,0.6906873614190687,0.8836879432624114,2.497735587321964,1.8636363636363635,0.9163567869035041,control
472.0,0.6742857142857143,0.9613034623217923,1.752145001944319,1.12,0.8211384692224922,control
417.0,0.6619047619047619,0.9564220183486238,2.026012133609597,1.4285714285714286,0.8697001379391405,control
420.0,0.6363636363636364,0.9459459459459459,2.4170609284296534,1.65,0.9104016267746502,control
905.0,0.5027777777777778,0.9446764091858038,3.0657623993415277,1.3888888888888888,0.9453065959981344,control
538.0,0.6897435897435897,0.8663446054750402,2.60660723628588,1.95,0.9234825375750717,control
457.0,0.7052469135802469,0.9641350210970464,1.659650137983897,1.125,0.7980912293224183,control
482.0,0.6443850267379679,0.964,2.264614056699676,1.5454545454545454,0.8972236793318475,control
433.0,0.656060606060606,0.9537444933920705,2.378678074392193,1.65,0.907338150239907,control
471.0,0.7548076923076923,0.9592668024439919,1.1223396427628989,1.0833333333333333,0.45401138544262404,control
924.0,0.48966613672496023,0.9506172839506173,3.2495671375893904,1.3783783783783783,0.9514726583754136,control
575.0,0.5476190476190477,0.9551495016611296,2.8290249207192257,1.68,0.9354425805209828,control
421.0,0.7016666666666667,0.967816091954023,1.5914895166084706,1.0416666666666667,0.7779370789227813,control
414.0,0.6272727272727273,0.9605568445475638,2.4884542520474753,1.65,0.915702922942128,control
495.0,0.7615384615384615,0.9611650485436893,1.1124720463142843,1.04,0.4381559127691038,control
925.0,0.4681174089068826,0.9448416751787538,3.3960737389368716,1.368421052631579,0.955664519429524,control
641.0,0.4565527065527066,0.8865836791147994,4.12774769141957,1.9259259259259258,0.970210648311123,control
666.0,0.4955357142857143,0.9380281690140845,3.3602190108462984,1.7142857142857142,0.9546907607150308,control
463.0,0.7716666666666666,0.9706498951781971,1.1005769609419203,1.0416666666666667,0.417636200517601,control
900.0,0.4437869822485207,0.9336099585062241,3.56173600014168,1.3333333333333333,0.9597774318701694,control
664.0,0.5018896447467877,0.9299719887955182,3.4939051447901974,1.8148148148148149,0.9581661100561916,control
625.0,0.5463286713286714,0.9571209800918836,2.9152561306350857,1.6923076923076923,0.9393269924837075,control
433.0,0.7530434782608696,0.9643652561247216,1.154445399238062,1.0869565217391304,0.49966834465623805,control
464.0,0.61133069828722,0.9488752556237219,2.3261638844316286,1.434782608695652,0.9028801632173103,control
872.0,0.42186744073536525,0.9073881373569199,3.889427449913135,1.358974358974359,0.9663828751751595,control
667.0,0.5344551282051282,0.9225449515905948,3.1104215740453687,1.8461538461538463,0.9469096370909601,control
614.0,0.5949612403100775,0.959375,2.7794999177929824,1.7916666666666667,0.933038341662379,control
590.0,0.597165991902834,0.9562398703403565,2.4573465637283385,1.4615384615384615,0.9134535505517611,control
788.0,0.3648148148148148,0.8303477344573235,4.349287657255984,1.35,0.9732088922353281,control
606.0,0.5509090909090909,0.9209726443768997,2.66940895006244,1.76,0.9271805539769519,control
601.0,0.5680529300567108,0.9494470774091627,2.8511947647424707,2.0,0.9364765634491271,control
777.0,0.4862327909887359,0.936144578313253,2.9692094831907023,1.3823529411764706,0.9415797947755536,control
578.0,0.5351851851851852,0.9045383411580594,2.4355196324628268,1.2,0.9118200775848836,control
518.0,0.5995370370370371,0.9592592592592593,2.2516809498616035,1.1851851851851851,0.8959709546544414,control
465.0,0.6326530612244898,0.9393939393939394,1.918765235273545,1.6666666666666667,0.8534538032880359,control
647.0,0.33856619570905283,0.9177304964539007,4.832285420767561,1.2564102564102564,0.978353335596308,control
567.0,0.5727272727272728,0.945,2.8333493333237922,2.0454545454545454,0.9356462647916188,control
1531.0,0.39766233766233766,0.6013354281225451,2.030549564548272,1.54,0.8703251685328358,control
561.0,0.5527093596059113,0.9151712887438825,2.3710362308810566,1.206896551724138,0.9067091232103177,control
851.0,0.35165289256198345,0.9053191489361702,4.4164442366642644,1.25,0.9740282548370217,control
493.0,0.6177944862155389,0.948076923076923,2.576837037629163,1.8095238095238095,0.9216287819065783,control
1611.0,0.4211764705882353,0.638019801980198,1.9109903948652467,1.4705882352941178,0.8521553619466861,control
437.0,0.5252403846153846,0.8501945525291829,2.4999555429387144,1.2307692307692308,0.9165120344787416,control
413.0,0.7648148148148148,0.9627039627039627,1.4807649085409618,1.35,0.7375187594035805,control
1410.0,0.21695645483920603,0.7401574803149606,7.471519131347697,1.4477611940298507,0.9910027390453608,control
427.0,0.646969696969697,0.953125,2.4481652799744675,1.65,0.9127721240732802,control
1651.0,0.4227912932138284,0.6686917780477927,1.8522239825412024,1.290909090909091,0.841734613199305,control
475.0,0.7296466973886329,0.9595959595959596,1.6489688062203818,1.4761904761904763,0.7951295487130101,control
525.0,0.68359375,0.9442446043165468,1.7664958465874263,1.3333333333333333,0.8243417455835889,control
1736.0,0.2112950340798442,0.6799843321582452,7.420159235830416,1.3164556962025316,0.9908771805318056,control
462.0,0.8076923076923077,0.9685534591194969,1.2056399221959513,1.1818181818181819,0.5586031779530779,control
1664.0,0.41579210394802596,0.6842105263157895,1.8519130442554896,1.1896551724137931,0.8416764641156015,control
582.0,0.6953405017921147,0.9525368248772504,1.5854949925167328,1.1481481481481481,0.7760122344495812,control
475.0,0.7296466973886329,0.9595959595959596,1.614711210161923,1.4761904761904763,0.7851498836042229,control
1960.0,0.19047619047619047,0.5643535847970055,5.680068028060554,1.0714285714285714,0.9843804692733406,control
401.0,0.7580340264650284,0.9685990338164251,1.1965408434746807,1.0,0.5491215929212167,control
1577.0,0.4129353233830846,0.674508126603935,1.9201726992918178,1.1754385964912282,0.8536869636895217,control
560.0,0.7427055702917772,0.9671848013816926,1.4993696444885123,1.1153846153846154,0.7451052113300645,control
455.0,0.7583333333333333,0.9639830508474576,1.5931094932094065,1.5,0.7784527185747265,control
2020.0,0.19833087874324987,0.5794606999426276,5.27630303689402,1.0824742268041236,0.9818755785430348,control
411.0,0.7828571428571428,0.9739336492890995,1.3651299787525843,1.1904761904761905,0.6807336957932857,control
1398.0,0.4058055152394775,0.6469227209625174,2.0874167866779336,1.2264150943396226,0.8777816049550348,control
482.0,0.7761674718196457,0.9678714859437751,1.4738664260724317,1.173913043478261,0.7346119134114374,control
402.0,0.7976190476190477,0.9640287769784173,1.577233578727349,1.5555555555555556,0.7733154188838955,control
1903.0,0.20107776838546068,0.5796527566250381,5.697524235762109,1.1428571428571428,0.9844767870833434,control
429.0,0.717391304347826,0.9387308533916849,1.4871459373919271,1.1304347826086956,0.7401616648949431,control
1171.0,0.3464497041420118,0.5825870646766169,2.3003113896345644,1.25,0.9005638559911585,control
1649.0,0.1887591575091575,0.5561551433389544,6.187130135182663,1.2380952380952381,0.9868521132090476,control
466.0,0.6986506746626686,0.9357429718875502,1.6554268288450382,1.2608695652173914,0.7969283694270205,control
621.0,0.5192307692307693,0.7129735935706085,2.4008653883089903,1.7692307692307692,0.9091281659145876,control
638.0,0.44584206848357794,0.843915343915344,4.251585913565516,1.962962962962963,0.9719454580433335,control
760.0,0.43304843304843305,0.7684529828109201,2.0130116937989895,1.1538461538461537,0.8678833170775796,control
473.0,0.7413793103448276,0.9347826086956522,1.5567244443666208,1.3181818181818181,0.766390940192911,control
409.0,0.6885521885521886,0.9761336515513126,1.5308097836068417,1.2272727272727273,0.7571431239488904,control
514.0,0.5788288288288288,0.8566666666666667,2.0608473301510277,1.5416666666666667,0.8743825020864325,control
679.0,0.39707602339181286,0.7840646651270208,4.806118784085744,1.9,0.9781143420324621,control
542.0,0.5211538461538462,0.7900874635568513,1.9395238416134943,1.5384615384615385,0.8568351487126157,control
412.0,0.6634460547504025,0.9603729603729604,1.5528076186685476,1.173913043478261,0.7650298843631925,control
493.0,0.6116625310173698,0.9266917293233082,1.5479563776323153,1.1923076923076923,0.7633263761819418,control
402.0,0.7282608695652174,0.9686746987951808,1.2752829876683802,1.0434782608695652,0.6205843654963417,control
476.0,0.5063829787234042,0.8947368421052632,4.407199369222692,2.35,0.9739177195757874,control
403.0,0.5997023809523809,0.9460093896713615,2.275069717385839,1.5238095238095237,0.8982196064877501,control
736.0,0.5310245310245311,0.9064039408866995,2.3603535390858505,1.2727272727272727,0.905818786609544,control
651.0,0.458128078817734,0.9326647564469914,3.486598068767065,1.6896551724137931,0.9579867299738942,control
784.0,0.5311653116531165,0.8939566704675028,2.372063789932873,1.1388888888888888,0.9067940846055256,control
432.0,0.453781512605042,0.9473684210526315,3.1613833316753053,1.2142857142857142,0.9486534739808605,control
695.0,0.40219907407407407,0.8709273182957393,4.107298752974052,1.6875,0.9699086743426248,control
506.0,0.7666666666666667,0.9619771863117871,1.7611276395410438,1.65,0.823154118090256,control
537.0,0.4146718146718147,0.7479108635097493,2.9148185050775948,1.0571428571428572,0.9393081838230569,control
423.0,0.47052280311457173,0.9591836734693877,2.975647255749193,1.0689655172413792,0.9418401014457066,control
546.0,0.78,0.9680851063829787,1.805669692525024,1.75,0.8326423095291389,control
508.0,0.7257142857142858,0.9530956848030019,1.853643559265265,1.75,0.8419996680451635,control
431.0,0.7482638888888888,0.9493392070484582,1.9299848170350036,1.7777777777777777,0.8552965527377889,control
414.0,0.5098522167487685,0.9627906976744186,2.7818019802164993,1.0357142857142858,0.9331530913788619,control
415.0,0.478110599078341,0.9161147902869757,2.8288191463597814,1.1071428571428572,0.9354328639406488,control
423.0,0.7663043478260869,0.9724137931034482,1.1191602855406426,1.0434782608695652,0.4490093455838574,control
402.0,0.5521978021978022,0.9617224880382775,2.490337275853082,1.0769230769230769,0.9158362099717323,control
433.0,0.5148632580261593,0.9433551198257081,2.5840374711922154,1.0,0.9220833692146875,control
401.0,0.701048951048951,0.975669099756691,1.5994928441925857,1.1818181818181819,0.7804660450901143,control
438.0,0.7657342657342657,0.9647577092511013,1.2260765265048024,1.1818181818181819,0.5786023632961116,control
671.0,0.5181467181467182,0.9154160982264665,2.738375595942746,1.0571428571428572,0.9309369299977873,control
677.0,0.49488304093567254,0.9099462365591398,2.8875123983650073,1.0555555555555556,0.9381168624947934,control
401.0,0.7425925925925926,0.9616306954436451,1.978876667230768,1.6666666666666667,0.862921961312489,control
496.0,0.40522875816993464,0.8225538971807629,3.3416036652371046,1.0588235294117647,0.9541723855380189,control
884.0,0.46041666666666664,0.775438596491228,3.1219585203782994,1.875,0.9473121883596576,control
755.0,0.4821200510855683,0.8473625140291807,2.899660215912797,1.8620689655172413,0.9386511956934275,control
560.0,0.5925925925925926,0.9671848013816926,2.0367683672136225,1.2962962962962963,0.8711743120058754,control
625.0,0.5448997384481256,0.9527439024390244,2.283207043357824,1.1935483870967742,0.8989845070664999,control
532.0,0.5037878787878788,0.8636363636363636,3.0116349498237978,1.8333333333333333,0.9432633508441186,control
739.0,0.4939839572192513,0.9260651629072681,2.672879956279892,1.2941176470588236,0.9273769593311967,control
763.0,0.4498820754716981,0.8800461361014994,3.613577503360147,1.65625,0.9609465416956977,control
782.0,0.48271604938271606,0.9146198830409357,2.8148721020017247,1.25,0.9347690762013193,control
911.0,0.3893162393162393,0.8651471984805318,3.9886800001908225,1.5384615384615385,0.9680623650627342,control
797.0,0.44277777777777777,0.9267441860465117,3.0522351887752173,1.125,0.9448065421495122,control
1023.0,0.32008760951188986,0.8317073170731707,4.176151289414039,1.446808510638298,0.9709074817827418,control
807.0,0.4187856772184743,0.9297235023041475,3.4312524900713326,1.146341463414634,0.9565894857437068,control
1157.0,0.316986301369863,0.8199858256555634,4.4536019379084975,1.46,0.9744654822748499,control
738.0,0.376530612244898,0.9,4.194728981636919,1.225,0.9711684192451058,control
1307.0,0.306375996249414,0.7892512077294686,4.774487134769734,1.462962962962963,0.9778200909520351,control
543.0,0.2750759878419453,0.7880986937590712,5.897213268133077,1.119047619047619,0.9855178669684302,control
1331.0,0.28985191637630664,0.741917502787068,4.900159652515196,1.4642857142857142,0.9789552600241744,control
432.0,0.7513043478260869,0.972972972972973,1.484421287202998,1.0869565217391304,0.739038488822041,control
572.0,0.8148148148148148,0.9744463373083475,1.1672511626093243,1.0384615384615385,0.5157923300655668,control
934.0,0.45383867832847424,0.9386934673366835,3.140922302377667,1.1666666666666667,0.9479639037450882,control
709.0,0.8149425287356322,0.9752407152682255,1.058873943520166,1.0344827586206897,0.3288002814959597,control
908.0,0.454,0.9284253578732107,3.0194051357655622,1.25,0.9435637122263125,control
808.0,0.7898338220918866,0.9723225030084236,1.1213007543849718,1.064516129032258,0.4523876702306009,control
931.0,0.45637254901960783,0.9263681592039801,3.0082467148185112,1.275,0.9431316170225134,control
655.0,0.7528735632183908,0.9618208516886931,1.11243245217234,1.0344827586206897,0.43809026943103596,control
973.0,0.46778846153846154,0.916195856873823,2.9937168880759306,1.3,0.9425614075314375,control
440.0,0.7333333333333333,0.9649122807017544,1.3236750534620763,1.0416666666666667,0.6551804468820228,control
548.0,0.6088888888888889,0.8712241653418124,2.040772039895635,1.44,0.8717164556804908,control
1034.0,0.4585365853658537,0.8807495741056218,3.0223607458578483,1.3414634146341464,0.9436773305248966,control
477.0,0.7066666666666667,0.9464285714285714,1.2944051349323875,1.08,0.6349470592954228,control
560.0,0.5517241379310345,0.8931419457735247,2.035148546419672,1.206896551724138,0.8709539634355544,control
1037.0,0.45165505226480834,0.8591549295774648,3.0617878002629793,1.3658536585365855,0.9451603836856428,control
465.0,0.7175925925925926,0.9451219512195121,1.3297355590590956,1.125,0.6591297648669892,control
430.0,0.6125356125356125,0.9534368070953437,1.975239128218552,1.0384615384615385,0.8623763089493024,control
984.0,0.45555555555555555,0.8504753673293,3.1498970906997057,1.35,0.9482680852786524,control
426.0,0.7123745819397993,0.9466666666666667,1.3673243352908389,1.1304347826086956,0.681996567132285,control
403.0,0.6489533011272142,0.9549763033175356,1.6683587396437018,1.173913043478261,0.8004560349285214,control
897.0,0.4371345029239766,0.8359739049394221,3.4001398715876987,1.4210526315789473,0.955772947237962,control
452.0,0.7533333333333333,0.9658119658119658,1.2096735465200583,1.0416666666666667,0.5626880543195804,control
433.0,0.672360248447205,0.9686800894854586,1.7857883368691854,1.2173913043478262,0.8285083026243502,control
710.0,0.3620601733809281,0.74501573976915,3.868736161031333,1.4324324324324325,0.9660159815795766,control
553.0,0.7877492877492878,0.968476357267951,1.0631084692596326,1.0384615384615385,0.33941206503341625,control
452.0,0.6726190476190477,0.9699570815450643,1.8961824020331237,1.1666666666666667,0.8496323682566254,control
572.0,0.7566137566137566,0.9678510998307953,1.0398240024701306,1.037037037037037,0.274099954770025,control
454.0,0.6755952380952381,0.961864406779661,1.8603116390707084,1.1666666666666667,0.8432354819604201,control
509.0,0.7854938271604939,0.967680608365019,1.1510928339723152,1.125,0.49526901673450396,control
492.0,0.640625,0.9283018867924528,1.9050844091653552,1.3333333333333333,0.8511570425549668,control
443.0,0.6292613636363636,0.9526881720430107,2.0545668734642306,1.4545454545454546,0.873557707121481,control
617.0,0.6176176176176176,0.9448698315467075,1.9553726995544571,1.3703703703703705,0.8593359775470482,control
503.0,0.6045673076923077,0.9599236641221374,2.2231598456661175,1.2307692307692308,0.8931241648186644,control
460.0,0.6609195402298851,0.968421052631579,1.9306965356306074,1.2083333333333333,0.855412233293332,control
646.0,0.29363636363636364,0.7374429223744292,4.68078855051575,1.375,0.9769126291739078,control
495.0,0.6521739130434783,0.9500959692898272,1.9571650566765184,1.434782608695652,0.859614529183263,control
627.0,0.6276276276276276,0.9485627836611196,1.969035436596076,1.3703703703703705,0.8614379252536142,control
1180.0,0.3347517730496454,0.8188757807078417,5.366696140799869,1.5957446808510638,0.9824863860096039,control
556.0,0.5450980392156862,0.9686411149825784,2.39451410815748,1.1333333333333333,0.908621198753941,control
482.0,0.4462962962962963,0.8992537313432836,2.8040939382019117,1.2,0.9342489781346139,control
452.0,0.5039018952062431,0.874274661508704,3.2270904648446055,1.6956521739130435,0.9507767658197203,control
503.0,0.6549479166666666,0.9454887218045113,1.8424311186488709,1.3333333333333333,0.8398871075022218,control
513.0,0.64125,0.9412844036697248,1.8866709284237722,1.28,0.8479763039883543,control
1325.0,0.3466771323914181,0.8428753180661578,5.255260403948485,1.5918367346938775,0.9817287903935358,control
493.0,0.6071428571428571,0.9666666666666667,2.116692479932016,1.0357142857142858,0.8813654165368057,control
483.0,0.46,0.8895027624309392,2.7016994161123375,1.1666666666666667,0.928977020396973,control
524.0,0.6822916666666666,0.9475587703435805,1.6178490279033917,1.3333333333333333,0.7860958256522995,control
1348.0,0.34564102564102567,0.8462021343377275,5.11153504309187,1.56,0.9806765910064066,control
445.0,0.6339031339031339,0.9694989106753813,2.0081627474216854,1.0384615384615385,0.8671956303439717,control
474.0,0.4647058823529412,0.8960302457466919,2.5707996141281857,1.1333333333333333,0.9212444966769981,control
569.0,0.705955334987593,0.9499165275459098,1.4053477660104252,1.1923076923076923,0.7026175964623791,control
1361.0,0.34213172448466567,0.8401234567901235,5.129966244378181,1.5294117647058822,0.9808165493430521,control
470.0,0.5994897959183674,0.9631147540983607,2.0068737150137936,1.0,0.8670118858376417,control
481.0,0.4580952380952381,0.8907407407407407,2.601094014945732,1.1666666666666667,0.9231443099682878,control
579.0,0.6917562724014337,0.9384116693679092,1.3367050368969111,1.1481481481481481,0.6635767627541819,control
426.0,0.6574074074074074,0.9638009049773756,1.9279133530342054,1.125,0.8549590445427858,control
1422.0,0.3172690763052209,0.8286713286713286,5.361648326730447,1.537037037037037,0.9824530988899938,control
541.0,0.5817204301075268,0.9507908611599297,2.027494637895529,1.0333333333333334,0.8699048637972675,control
457.0,0.43773946360153254,0.8754789272030651,2.8489849984522984,1.2413793103448276,0.9363746345043228,control
480.0,0.6857142857142857,0.916030534351145,1.335265364120288,1.12,0.6626662920505755,control
509.0,0.6081242532855436,0.9640151515151515,2.0820066631642686,1.1481481481481481,0.8771010667273329,control
1483.0,0.3115546218487395,0.8197899391929243,5.511046394715233,1.5178571428571428,0.9833994808311278,control
603.0,0.5894428152492669,0.9556259904912837,1.9973664835240923,1.064516129032258,0.8656444525352208,control
558.0,0.5636363636363636,0.9587628865979382,2.288809020142552,1.1,0.8995059793180056,control
1575.0,0.28064861012116893,0.7816377171215881,5.6998466326317185,1.5081967213114753,0.9844895339700956,control
612.0,0.5982404692082112,0.9577464788732394,2.0451375862825203,1.064516129032258,0.8723035959097827,control
467.0,0.7001499250374813,0.9530612244897959,1.7452952888228235,1.2608695652173914,0.8195770789227688,control
404.0,0.37407407407407406,0.8096192384769539,3.238727414457315,1.2,0.9511389256559108,control
651.0,0.5038699690402477,0.9380403458213257,2.572944973944996,1.1176470588235294,0.9213813782298433,control
1568.0,0.27639696809448266,0.765625,5.864322846074495,1.5245901639344261,0.9853537529247018,control
707.0,0.5331825037707391,0.9489932885906041,2.404077873419909,1.1470588235294117,0.9093829549542508,control
519.0,0.7158620689655173,0.9664804469273743,1.8234903442231565,1.16,0.8362169012792252,control
470.0,0.3969594594594595,0.8592321755027422,3.300580087061403,1.15625,0.9529978543995518,control
729.0,0.48214285714285715,0.9181360201511335,2.7784779690377794,1.1666666666666667,0.932987305139413,control
1470.0,0.2692307692307692,0.7431749241658241,6.126580256518767,1.5166666666666666,0.9865891692195999,control
416.0,0.6753246753246753,0.9585253456221198,1.858489679367352,1.2727272727272727,0.8428993129008561,control
1280.0,0.4524566984800283,0.764179104477612,3.0722150394868075,1.6829268292682926,0.9455427121007618,control
527.0,0.6730523627075351,0.9705340699815838,1.9206813468673245,1.0740740740740742,0.853771084514321,control
404.0,0.5212903225806451,0.7890625,1.8313785652175918,1.24,0.8377612234479034,control
563.0,0.4265151515151515,0.8866141732283465,3.1276270367941637,1.2121212121212122,0.9475082842010383,control
714.0,0.4883720930232558,0.9049429657794676,2.672636767600409,1.2647058823529411,0.9273632248841338,control
419.0,0.6198224852071006,0.9676674364896074,1.9783050592358922,1.0,0.8628364388269046,control
472.0,0.6619915848527349,0.9711934156378601,1.9935129618968577,1.3478260869565217,0.8650839935522315,control
862.0,0.46344086021505376,0.9359391965255157,3.986194345399746,1.935483870967742,0.9680218641242809,control
1265.0,0.4263565891472868,0.7295271049596309,3.1069097586931766,1.6046511627906976,0.9467861761232026,control
455.0,0.6241426611796982,0.9362139917695473,2.0320876626533644,1.0,0.8705359905077036,control
456.0,0.5448028673835126,0.8099467140319716,1.629987281588777,1.1481481481481481,0.7896933836521469,control
661.0,0.43716931216931215,0.9092159559834938,2.8787899301506714,1.1666666666666667,0.9377288264853373,control
575.0,0.5008710801393729,0.8505917159763313,2.8255239632954154,1.4642857142857142,0.9352769636510283,control
506.0,0.6588541666666666,0.9656488549618321,1.9803919565635038,1.3333333333333333,0.8631482757743864,control
777.0,0.4709090909090909,0.9305389221556887,3.7790040020381057,1.8333333333333333,0.9643527679560826,control
414.0,0.6369230769230769,0.9605568445475638,1.7601176541541308,1.04,0.822929267271006,control
676.0,0.7511111111111111,0.9049531459170014,2.957245345035594,2.7777777777777777,0.9410913161693357,control
447.0,0.49888392857142855,0.7801047120418848,1.6478948592379634,1.1428571428571428,0.794827960451336,control
696.0,0.4496124031007752,0.9038961038961039,2.7666318504061937,1.1944444444444444,0.9323913651034496,control
552.0,0.6308571428571429,0.965034965034965,2.0418415242666748,1.4,0.8718606799994706,control
715.0,0.449685534591195,0.9154929577464789,3.9051363983519587,1.7666666666666666,0.9666574459158073,control
461.0,0.6221322537112011,0.9408163265306122,2.6697827557394596,2.0526315789473686,0.9272017444212574,control
680.0,0.46258503401360546,0.9152086137281292,2.600203725779736,1.2,0.9230894785781659,control
618.0,0.6186186186186187,0.9596273291925466,2.2228201517009283,1.3703703703703705,0.893089541245247,control
635.0,0.42108753315649866,0.8881118881118881,4.167871429811089,1.793103448275862,0.970790036439525,control
461.0,0.6272108843537415,0.9524793388429752,2.5035033444581134,1.6666666666666667,0.9167592307961334,control
644.0,0.4856711915535445,0.9147727272727273,2.3685247470249218,1.1470588235294117,0.9065009675885369,control
665.0,0.5683760683760684,0.9554597701149425,2.4175427571321957,1.3,0.9104390945635686,control
449.0,0.593915343915344,0.9472573839662447,2.7548279499298793,1.7142857142857142,0.9317894992534244,control
620.0,0.4944178628389155,0.9158050221565731,2.2600678413793,1.1515151515151516,0.8967859739073956,control
686.0,0.5532258064516129,0.9541029207232267,2.568365332546463,1.2903225806451613,0.9210887405525751,control
621.0,0.4683257918552036,0.8973988439306358,2.3078440853442204,1.1470588235294117,0.9012474245139931,control
720.0,0.5113636363636364,0.9486166007905138,2.83535700496598,1.375,0.9357404965608843,control
410.0,0.5256410256410257,0.859538784067086,2.33741756280056,1.1538461538461537,0.9038627354461145,control
639.0,0.4698529411764706,0.8987341772151899,2.394313861569404,1.1764705882352942,0.9086051445647306,control
750.0,0.49407114624505927,0.9493670886075949,3.07376093730653,1.393939393939394,0.9455990504557302,control
813.0,0.37813953488372093,0.8943894389438944,4.081644560261966,1.1627906976744187,0.9695232592444766,control
494.0,0.43031358885017423,0.7553516819571865,2.1175848389104575,1.4642857142857142,0.881472103029742,control
642.0,0.4585714285714286,0.8879668049792531,2.4628583046263732,1.1428571428571428,0.9138587301170559,control
760.0,0.4755944931163955,0.9382716049382716,3.242369324601447,1.3823529411764706,0.9512514390779775,control
1036.0,0.4343815513626834,0.9032258064516129,3.3625932006555836,1.1777777777777778,0.9547562356354551,control
546.0,0.4642857142857143,0.7766714082503556,2.1193938534865957,1.5,0.8816879279728228,control
640.0,0.445993031358885,0.8864265927977839,2.5427577694449424,1.1714285714285715,0.9194214058156155,control
745.0,0.44717887154861946,0.9141104294478528,3.483485857550164,1.4411764705882353,0.957909975604751,control
1127.0,0.43597678916827853,0.8874015748031496,3.1268796073238843,1.1702127659574468,0.9474824910775231,control
546.0,0.4642857142857143,0.7924528301886793,2.1789768307798485,1.5,0.8884719151148547,control
616.0,0.44,0.8812589413447782,2.622458012636763,1.1428571428571428,0.9244424287215491,control
692.0,0.41536614645858344,0.865,3.9098656284862123,1.4411764705882353,0.9667394437626233,control
1136.0,0.4409937888198758,0.8854247856586126,3.1712326392537333,1.2173913043478262,0.9489804876329814,control
499.0,0.462037037037037,0.7971246006389776,2.2592629624631386,1.4814814814814814,0.8967081831141803,control
578.0,0.4473684210526316,0.8797564687975646,2.47743556900167,1.1176470588235294,0.9149164846547206,control
1092.0,0.4431818181818182,0.9138075313807531,3.3348739212076124,1.2727272727272727,0.9539827745336097,control
424.0,0.7066666666666667,0.9636363636363636,1.5549709567062582,1.0416666666666667,0.7657831920889404,control
474.0,0.5208791208791209,0.8633879781420765,2.2340901460206477,1.3461538461538463,0.8942291231987826,control
542.0,0.48392857142857143,0.8943894389438944,2.2311528674742305,1.09375,0.8939339186274828,control
1041.0,0.458994708994709,0.936993699369937,3.2958274607182925,1.2857142857142858,0.9528588458789712,control
470.0,0.7532051282051282,0.9670781893004116,1.4374315727584934,1.0833333333333333,0.7183466975003446,control
493.0,0.5417582417582417,0.8947368421052632,2.122240820974641,1.3461538461538463,0.8820263626576156,control
515.0,0.5034213098729228,0.8987783595113438,2.0779797002626035,1.064516129032258,0.8765907151780787,control
977.0,0.46724055475848875,0.9467054263565892,3.174453296539715,1.2439024390243902,0.9490867348121702,control
436.0,0.7290969899665551,0.9646017699115044,1.3746646904950077,1.1304347826086956,0.686160561840784,control
